ID,location,profile_HWD,household_size,heater_type,has_solar,control_type,tariff_type,new_system,old_heater,ID,net_present_cost,payback_period,LCOHW,capital_cost,annual_energy_cost,daily_supply_cost,oandm_cost,others_cost,rebates,disconnection_costs,solar_ratio_real,annual_fit_opp_cost,emissions_total,annual_energy_consumption
14344,4720,2,3,standard_heat_pump,FALSE,CL2,CL,TRUE,none,14344,4838.914608,,0.365667005,2299,206.5887918,0,200,,0,0,0,0,0.749149864,1090.753917
14345,4720,2,3,standard_heat_pump,FALSE,timer_OP,tou,TRUE,none,14345,4816.304388,,0.363959688,2299,202.9693543,0,200,,0,0,0,0,0.72936482,996.4131287
14346,4720,2,3,standard_heat_pump,FALSE,CL3,CL,TRUE,none,14346,4810.320667,,0.363506929,2299,202.0114821,0,200,,0,0,0,0,0.742804808,1066.586495
14347,4720,2,3,standard_heat_pump,TRUE,GS,flat,TRUE,none,14347,4897.976951,,0.370129245,2299,216.0434745,0,200,,0,0,0.414373131,61.79016634,0.743968216,1109.503072
14348,4720,2,3,standard_heat_pump,TRUE,GS,tou,TRUE,none,14348,5158.038488,,0.389781518,2299,257.6740497,0,200,,0,0,0.414373131,61.79016634,0.743968216,1109.503072
14349,4720,2,3,standard_heat_pump,TRUE,CL1,CL,TRUE,none,14349,4728.581535,,0.357330688,2299,188.9267056,0,200,,0,0,0.00063649,0.078650619,0.733799882,998.1363893
14350,4720,2,3,standard_heat_pump,TRUE,CL2,CL,TRUE,none,14350,4452.369266,,0.336456554,2299,144.7107258,0,200,,0,0,0.299522861,40.4461699,0.749149864,1090.753917
14351,4720,2,3,standard_heat_pump,TRUE,CL3,CL,TRUE,none,14351,4473.910547,,0.338085046,2299,148.1590479,0,200,,0,0,0.266581056,35.20027115,0.742804808,1066.586495
14352,4720,2,3,standard_heat_pump,TRUE,timer_SS,flat,TRUE,none,14352,3804.08724,,0.287466757,2299,40.93392758,0,200,,0,0,0.871036717,111.7535735,0.58326291,954.6093595
14353,4720,2,3,premium_heat_pump,FALSE,GS,flat,TRUE,none,14353,7818.719972,,0.590839477,5263,209.1189098,0,200,,0,0,0,0,0.419896069,628.9290521
14354,4720,2,3,premium_heat_pump,FALSE,GS,tou,TRUE,none,14354,7775.383295,,0.587564642,5263,202.1815872,0,200,,0,0,0,0,0.419896069,628.9290521
14355,4720,2,3,premium_heat_pump,FALSE,CL1,CL,TRUE,none,14355,7171.876092,,0.541965969,5263,105.5723297,0,200,,0,0,0,0,0.40886008,557.404064
14356,4720,2,3,premium_heat_pump,FALSE,CL2,CL,TRUE,none,14356,7241.457178,,0.54722045,5263,116.7108497,0,200,,0,0,0,0,0.419880382,616.2135678
14357,4720,2,3,premium_heat_pump,FALSE,timer_OP,tou,TRUE,none,14357,7220.665023,,0.545652811,5263,113.3824475,0,200,,0,0,0,0,0.406467079,556.6148626
14358,4720,2,3,premium_heat_pump,FALSE,CL3,CL,TRUE,none,14358,7231.107946,,0.546440355,5263,115.0541477,0,200,,0,0,0,0,0.420309588,607.4664607
14359,4720,2,3,premium_heat_pump,TRUE,GS,flat,TRUE,none,14359,7261.295544,,0.548716424,5263,119.8865695,0,200,,0,0,0.426706224,36.06865125,0.419896069,628.9290521
14360,4720,2,3,premium_heat_pump,TRUE,GS,tou,TRUE,none,14360,7518.692874,,0.568167242,5263,161.0906593,0,200,,0,0,0.426706224,36.06865125,0.419896069,628.9290521
14361,4720,2,3,premium_heat_pump,TRUE,CL1,CL,TRUE,none,14361,7171.663195,,0.541949881,5263,105.5382492,0,200,,0,0,0.000322816,0.022276475,0.40886008,557.404064
14362,4720,2,3,premium_heat_pump,TRUE,CL2,CL,TRUE,none,14362,6987.331966,,0.528016785,5263,76.03055962,0,200,,0,0,0.348556199,26.59039027,0.419880382,616.2135678
14363,4720,2,3,premium_heat_pump,TRUE,CL3,CL,TRUE,none,14363,7015.461848,,0.530144411,5263,80.53358296,0,200,,0,0,0.300037551,22.56412835,0.420309588,607.4664607
14364,4720,2,3,premium_heat_pump,TRUE,timer_SS,flat,TRUE,none,14364,6659.923893,,0.503275361,5263,23.61917057,0,200,,0,0,0.867595962,62.55882097,0.32891461,536.5025174
14365,4720,2,4,resistive,FALSE,GS,flat,TRUE,none,14365,8762.376837,,0.496618754,1940,892.1241,0,200,,0,0,0,0,1.795154421,2683.08
14366,4720,2,4,resistive,FALSE,GS,tou,TRUE,none,14366,8538.772758,,0.483945711,1940,856.329624,0,200,,0,0,0,0,1.795154421,2683.08
14367,4720,2,4,resistive,FALSE,CL1,CL,TRUE,none,14367,6151.775018,,0.348659136,1940,474.21972,0,200,,0,0,0,0,1.838487929,2503.8
14368,4720,2,4,resistive,FALSE,CL2,CL,TRUE,none,14368,6336.419057,,0.359124475,1940,503.777484,0,200,,0,0,0,0,1.802454703,2659.86
14369,4720,2,4,resistive,FALSE,timer_OP,tou,TRUE,none,14369,6396.513169,,0.362529958,1940,513.397332,0,200,,0,0,0,0,1.842510168,2520.36
14370,4720,2,4,resistive,FALSE,CL3,CL,TRUE,none,14370,6290.630743,,0.356529259,1940,496.447704,0,200,,0,0,0,0,1.759897547,2621.16
14371,4720,2,4,resistive,TRUE,GS,flat,TRUE,none,14371,7545.987349,,0.427678346,1940,697.4048245,0,200,,0,0,0.218264786,78.70758083,1.795154421,2683.08
14372,4720,2,4,resistive,TRUE,GS,tou,TRUE,none,14372,7941.102466,,0.450071993,1940,760.6547374,0,200,,0,0,0.218264786,78.70758083,1.795154421,2683.08
14373,4720,2,4,resistive,TRUE,CL1,CL,TRUE,none,14373,6151.680339,,0.34865377,1940,474.2045637,0,200,,0,0,3.20E-05,0.009906796,1.838487929,2503.8
14374,4720,2,4,resistive,TRUE,CL2,CL,TRUE,none,14374,5704.323761,,0.323299683,1940,402.591853,0,200,,0,0,0.200853818,66.13928787,1.802454703,2659.86
14375,4720,2,4,resistive,TRUE,CL3,CL,TRUE,none,14375,5517.79427,,0.312727799,1940,372.7322663,0,200,,0,0,0.249201349,80.86574019,1.759897547,2621.16
14376,4720,2,4,resistive,TRUE,timer_SS,flat,TRUE,none,14376,5906.634721,,0.334765477,1940,434.9777325,0,200,,0,0,0.482829405,164.1475978,1.548521505,2529.54
14377,4720,2,4,resistive,TRUE,diverter,tou,TRUE,none,14377,5800.709938,,0.32876284,3040,241.9336439,0,200,,0,0,0.548861985,194.5420094,1.774949221,2637.24803
14378,4720,2,4,resistive,TRUE,diverter,CL,TRUE,none,14378,5697.058064,,0.322888234,3040,225.3410822,0,200,,0,0,0.548861985,179.1986664,1.774949221,2637.24803
14379,4720,2,4,solar_thermal,FALSE,GS,flat,TRUE,none,14379,9440.391275,,0.555393717,6740,232.27785,0,200,,0,0,0.350241492,0,0.503568314,698.58
14380,4720,2,4,solar_thermal,FALSE,GS,tou,TRUE,none,14380,8903.777782,,0.523823865,6740,146.376918,0,200,,0,0,0.350241492,0,0.503568314,698.58
14381,4720,2,4,gas_instant,FALSE,GS,gas,TRUE,none,14381,8239.540301,,0.324026915,1322,584.8073395,322.5505,200,,0,0,0,0,0.535623019,3789.189034
14382,4720,2,4,gas_storage,FALSE,GS,gas,TRUE,none,14382,9871.00873,,0.559451467,1885,755.847455,322.5505,200,,0,0,0,0,0.759240661,3604.458333
14383,4720,2,4,standard_heat_pump,FALSE,GS,flat,TRUE,none,14383,6288.566613,,0.356409071,2299,438.6486631,0,200,,0,0,0,0,0.876913018,1319.2441
14384,4720,2,4,standard_heat_pump,FALSE,GS,tou,TRUE,none,14384,6171.442464,,0.349770975,2299,419.8994635,0,200,,0,0,0,0,0.876913018,1319.2441
14385,4720,2,4,standard_heat_pump,FALSE,CL1,CL,TRUE,none,14385,4892.198011,,0.277272382,2299,215.1183835,0,200,,0,0,0,0,0.835573704,1135.78872
14386,4720,2,4,standard_heat_pump,FALSE,CL2,CL,TRUE,none,14386,5073.938908,,0.287570212,2299,244.2114134,0,200,,0,0,0,0,0.873120107,1289.395002
14387,4720,2,4,standard_heat_pump,FALSE,timer_OP,tou,TRUE,none,14387,4992.235721,,0.282942198,2299,231.132391,0,200,,0,0,0,0,0.831371459,1134.67055
14388,4720,2,4,standard_heat_pump,FALSE,CL3,CL,TRUE,none,14388,5044.328729,,0.285892765,2299,239.4714244,0,200,,0,0,0,0,0.870713301,1264.368661
14389,4720,2,4,standard_heat_pump,TRUE,GS,flat,TRUE,none,14389,5091.307223,,0.288553527,2299,246.9917282,0,200,,0,0,0.436925838,77.46975053,0.876913018,1319.2441
14390,4720,2,4,standard_heat_pump,TRUE,GS,tou,TRUE,none,14390,5696.80167,,0.322870364,2299,343.9191032,0,200,,0,0,0.436925838,77.46975053,0.876913018,1319.2441
14391,4720,2,4,standard_heat_pump,TRUE,CL1,CL,TRUE,none,14391,4891.446345,,0.27722978,2299,214.9980569,0,200,,0,0,0.00055935,0.078650619,0.835573704,1135.78872
14392,4720,2,4,standard_heat_pump,TRUE,CL2,CL,TRUE,none,14392,4504.852847,,0.25531673,2299,153.1122822,0,200,,0,0,0.37303388,59.54631697,0.873120107,1289.395002
14393,4720,2,4,standard_heat_pump,TRUE,CL3,CL,TRUE,none,14393,4553.249978,,0.258060347,2299,160.8596809,0,200,,0,0,0.328271917,51.38402243,0.870713301,1264.368661
14394,4720,2,4,standard_heat_pump,TRUE,timer_SS,flat,TRUE,none,14394,3819.410065,,0.216468731,2299,43.386801,0,200,,0,0,0.879782135,128.3427603,0.662838665,1085.417872
14395,4720,2,4,premium_heat_pump,FALSE,GS,flat,TRUE,none,14395,8361.462572,,0.473891692,5467,263.3447267,0,200,,0,0,0,0,0.527913129,792.0142156
14396,4720,2,4,premium_heat_pump,FALSE,GS,tou,TRUE,none,14396,8260.055563,,0.468144379,5467,247.1115222,0,200,,0,0,0,0,0.527913129,792.0142156
14397,4720,2,4,premium_heat_pump,FALSE,CL1,CL,TRUE,none,14397,7551.779621,,0.428005995,5467,133.7309154,0,200,,0,0,0,0,0.518319198,706.076639
14398,4720,2,4,premium_heat_pump,FALSE,CL2,CL,TRUE,none,14398,7634.447671,,0.432689298,5467,146.9643928,0,200,,0,0,0,0,0.529917106,775.9471638
14399,4720,2,4,premium_heat_pump,FALSE,timer_OP,tou,TRUE,none,14399,7613.659427,,0.431513039,5467,143.6366168,0,200,,0,0,0,0,0.515514152,705.1380305
14400,4720,2,4,premium_heat_pump,FALSE,CL3,CL,TRUE,none,14400,7622.651003,,0.432021834,5467,145.0759857,0,200,,0,0,0,0,0.530299294,765.9766932
14401,4720,2,4,premium_heat_pump,TRUE,GS,flat,TRUE,none,14401,7627.073995,,0.43226971,5467,145.7840168,0,200,,0,0,0.446413761,47.51927641,0.527913129,792.0142156
14402,4720,2,4,premium_heat_pump,TRUE,GS,tou,TRUE,none,14402,7932.097119,,0.449557107,5467,194.6120298,0,200,,0,0,0.446413761,47.51927641,0.527913129,792.0142156
14403,4720,2,4,premium_heat_pump,TRUE,CL1,CL,TRUE,none,14403,7551.747316,,0.428004164,5467,133.7257441,0,200,,0,0,3.87E-05,0.003380233,0.518319198,706.076639
14404,4720,2,4,premium_heat_pump,TRUE,CL2,CL,TRUE,none,14404,7326.827578,,0.415254648,5467,97.72065788,0,200,,0,0,0.335072557,32.18782675,0.529917106,775.9471638
14405,4720,2,4,premium_heat_pump,TRUE,CL3,CL,TRUE,none,14405,7350.468708,,0.416595613,5467,101.505123,0,200,,0,0,0.300331322,28.479793,0.530299294,765.9766932
14406,4720,2,4,premium_heat_pump,TRUE,timer_SS,flat,TRUE,none,14406,6887.51166,,0.390355893,5467,27.39509345,0,200,,0,0,0.878699258,80.21529954,0.415717926,679.2312848
14407,4720,2,5,resistive,FALSE,GS,flat,TRUE,none,14407,10525.42544,,0.477233479,2430,1095.91335,0,200,,0,0,0,0,2.203569335,3295.98
14408,4720,2,5,resistive,FALSE,GS,tou,TRUE,none,14408,10236.21401,,0.464120339,2430,1049.616468,0,200,,0,0,0,0,2.203569335,3295.98
14409,4720,2,5,resistive,FALSE,CL1,CL,TRUE,none,14409,7332.220201,,0.332449857,2430,584.745984,0,200,,0,0,0,0,2.269620135,3087.36
14410,4720,2,5,resistive,FALSE,CL2,CL,TRUE,none,14410,7546.679886,,0.342174065,2430,619.076628,0,200,,0,0,0,0,2.213243157,3268.62
14411,4720,2,5,resistive,FALSE,timer_OP,tou,TRUE,none,14411,7631.149492,,0.346003585,2430,632.598498,0,200,,0,0,0,0,2.273349583,3105.54
14412,4720,2,5,resistive,FALSE,CL3,CL,TRUE,none,14412,7493.863598,,0.339779183,2430,610.621812,0,200,,0,0,0,0,2.167529792,3223.98
14413,4720,2,5,resistive,TRUE,GS,flat,TRUE,none,14413,9031.518383,,0.409498216,2430,856.7691428,0,200,,0,0,0.218214521,96.66460584,2.203569335,3295.98
14414,4720,2,5,resistive,TRUE,GS,tou,TRUE,none,14414,9504.35629,,0.430937167,2430,932.4608975,0,200,,0,0,0.218214521,96.66460584,2.203569335,3295.98
14415,4720,2,5,resistive,TRUE,CL1,CL,TRUE,none,14415,7332.17668,,0.332447884,2430,584.7390173,0,200,,0,0,1.19E-05,0.004553757,2.269620135,3087.36
14416,4720,2,5,resistive,TRUE,CL2,CL,TRUE,none,14416,6765.373833,,0.306748862,2430,494.0053824,0,200,,0,0,0.202028699,81.75195465,2.213243157,3268.62
14417,4720,2,5,resistive,TRUE,CL3,CL,TRUE,none,14417,6553.450113,,0.297139906,2430,460.0806948,0,200,,0,0,0.246537405,98.40016003,2.167529792,3223.98
14418,4720,2,5,resistive,TRUE,timer_SS,flat,TRUE,none,14418,6978.848758,,0.316427592,2430,528.1783863,0,200,,0,0,0.490059188,205.1714885,1.904722106,3115.08
14419,4720,2,5,resistive,TRUE,diverter,tou,TRUE,none,14419,6703.676762,,0.303952212,3530,308.0412531,0,200,,0,0,0.53227071,231.6569729,2.183082345,3238.273604
14420,4720,2,5,resistive,TRUE,diverter,CL,TRUE,none,14420,6571.434481,,0.297956199,3530,286.8719472,0,200,,0,0,0.53227071,213.3864081,2.183082345,3238.273604
14421,4720,2,5,solar_thermal,FALSE,GS,flat,TRUE,none,14421,9787.111532,,0.456600006,7160,220.54725,0,200,,0,0,0.361114601,0,0.474240672,663.3
14422,4720,2,5,solar_thermal,FALSE,GS,tou,TRUE,none,14422,9257.623951,,0.431897719,7160,135.787032,0,200,,0,0,0.361114601,0,0.474240672,663.3
14423,4720,2,5,gas_instant,FALSE,GS,gas,TRUE,none,14423,8948.654622,,0.28153075,1322,698.3221538,322.5505,200,,0,0,0,0,0.669528774,4736.486292
14424,4720,2,5,gas_storage,FALSE,GS,gas,TRUE,none,14424,10472.05855,,0.474813312,1885,852.063335,322.5505,200,,0,0,0,0,0.882795252,4191.027778
14425,4720,2,5,standard_heat_pump,FALSE,GS,flat,TRUE,none,14425,6742.676766,,0.305716752,2299,511.3424844,0,200,,0,0,0,0,1.021740017,1537.872134
14426,4720,2,5,standard_heat_pump,FALSE,GS,tou,TRUE,none,14426,6888.844691,,0.312344088,2299,534.7410032,0,200,,0,0,0,0,1.021740017,1537.872134
14427,4720,2,5,standard_heat_pump,FALSE,CL1,CL,TRUE,none,14427,5051.133413,,0.229373994,2299,240.5607163,0,200,,0,0,0,0,0.93519028,1270.119938
14428,4720,2,5,standard_heat_pump,FALSE,CL2,CL,TRUE,none,14428,5293.264084,,0.240000427,2299,279.3209238,0,200,,0,0,0,0,0.997034886,1474.767285
14429,4720,2,5,standard_heat_pump,FALSE,timer_OP,tou,TRUE,none,14429,5162.907857,,0.234426503,2299,258.4535369,0,200,,0,0,0,0,0.930547977,1268.794977
14430,4720,2,5,standard_heat_pump,FALSE,CL3,CL,TRUE,none,14430,5253.35312,,0.238191486,2299,272.9319882,0,200,,0,0,0,0,0.983067729,1441.034785
14431,4720,2,5,standard_heat_pump,TRUE,GS,flat,TRUE,none,14431,5374.788265,,0.243695919,2299,292.3712909,0,200,,0,0,0.428228047,88.51046138,1.021740017,1537.872134
14432,4720,2,5,standard_heat_pump,TRUE,GS,tou,TRUE,none,14432,6285.174614,,0.284973348,2299,438.1056729,0,200,,0,0,0.428228047,88.51046138,1.021740017,1537.872134
14433,4720,2,5,standard_heat_pump,TRUE,CL1,CL,TRUE,none,14433,5050.446243,,0.229342789,2299,240.4507143,0,200,,0,0,0.000457273,0.071902029,0.93519028,1270.119938
14434,4720,2,5,standard_heat_pump,TRUE,CL2,CL,TRUE,none,14434,4620.419862,,0.209493182,2299,171.6122163,0,200,,0,0,0.385609162,70.40305168,0.997034886,1474.767285
14435,4720,2,5,standard_heat_pump,TRUE,CL3,CL,TRUE,none,14435,4619.674925,,0.209459979,2299,171.4929671,0,200,,0,0,0.371664098,66.30491453,0.983067729,1441.034785
14436,4720,2,5,standard_heat_pump,TRUE,timer_SS,flat,TRUE,none,14436,3835.778288,,0.173917172,2299,46.00702148,0,200,,0,0,0.88610309,144.6785166,0.741738709,1214.84404
14437,4720,2,5,premium_heat_pump,FALSE,GS,flat,TRUE,none,14437,9036.530544,,0.409722469,5750,326.1068536,0,200,,0,0,0,0,0.656352415,980.7724921
14438,4720,2,5,premium_heat_pump,FALSE,GS,tou,TRUE,none,14438,8873.9604,,0.402351428,5750,300.0826724,0,200,,0,0,0,0,0.656352415,980.7724921
14439,4720,2,5,premium_heat_pump,FALSE,CL1,CL,TRUE,none,14439,8044.900745,,0.364763443,5750,167.3670439,0,200,,0,0,0,0,0.649470633,883.6697142
14440,4720,2,5,premium_heat_pump,FALSE,CL2,CL,TRUE,none,14440,8138.415511,,0.369002275,5750,182.3368604,0,200,,0,0,0,0,0.659710716,962.707816
14441,4720,2,5,premium_heat_pump,FALSE,timer_OP,tou,TRUE,none,14441,8121.927047,,0.368255832,5750,179.6973918,0,200,,0,0,0,0,0.645624929,882.1668721
14442,4720,2,5,premium_heat_pump,FALSE,CL3,CL,TRUE,none,14442,8120.366628,,0.368184624,5750,179.4476004,0,200,,0,0,0,0,0.658088322,947.4530116
14443,4720,2,5,premium_heat_pump,TRUE,GS,flat,TRUE,none,14443,8173.207303,,0.370578803,5750,187.9063203,0,200,,0,0,0.42378911,55.8621103,0.656352415,980.7724921
14444,4720,2,5,premium_heat_pump,TRUE,GS,tou,TRUE,none,14444,8513.579719,,0.386011521,5750,242.3930377,0,200,,0,0,0.42378911,55.8621103,0.656352415,980.7724921
14445,4720,2,5,premium_heat_pump,TRUE,CL1,CL,TRUE,none,14445,8044.757426,,0.364756944,5750,167.3441014,0,200,,0,0,0.000137079,0.014996161,0.649470633,883.6697142
14446,4720,2,5,premium_heat_pump,TRUE,CL2,CL,TRUE,none,14446,7774.688188,,0.352510587,5750,124.1114963,0,200,,0,0,0.319328543,38.05860648,0.659710716,962.707816
14447,4720,2,5,premium_heat_pump,TRUE,CL3,CL,TRUE,none,14447,7802.236521,,0.353760323,5750,128.5214255,0,200,,0,0,0.283794126,33.287542,0.658088322,947.4530116
14448,4720,2,5,premium_heat_pump,TRUE,timer_SS,flat,TRUE,none,14448,7195.102106,,0.326231423,5750,31.3315249,0,200,,0,0,0.888743734,101.1675474,0.517581454,846.9648779
14449,4720,3,2,resistive,FALSE,GS,flat,TRUE,none,14449,6092.92902,,0.690647304,1700,503.2188,0,200,,0,0,0,0,1.006078574,1513.44
14450,4720,3,2,resistive,FALSE,GS,tou,TRUE,none,14450,5500.855456,,0.623534425,1700,408.439836,0,200,,0,0,0,0,1.006078574,1513.44
14451,4720,3,2,resistive,FALSE,CL1,CL,TRUE,none,14451,4582.423128,,0.519428653,1700,261.417456,0,200,,0,0,0,0,1.011041449,1380.24
14452,4720,3,2,resistive,FALSE,CL2,CL,TRUE,none,14452,4723.408541,,0.535409012,1700,283.98636,0,200,,0,0,0,0,1.009803874,1499.4
14453,4720,3,2,resistive,FALSE,timer_OP,tou,TRUE,none,14453,4746.262219,,0.537999957,1700,287.64477,0,200,,0,0,0,0,1.024543766,1412.1
14454,4720,3,2,resistive,FALSE,CL3,CL,TRUE,none,14454,4688.268672,,0.531426523,1700,278.36118,0,200,,0,0,0,0,0.978379122,1469.7
14455,4720,3,2,resistive,TRUE,GS,flat,TRUE,none,14455,5332.481952,,0.604448907,1700,381.4866544,0,200,,0,0,0.241906991,49.20541464,1.006078574,1513.44
14456,4720,3,2,resistive,TRUE,GS,tou,TRUE,none,14456,5140.762006,,0.582717017,1700,350.7961813,0,200,,0,0,0.241906991,49.20541464,1.006078574,1513.44
14457,4720,3,2,resistive,TRUE,CL1,CL,TRUE,none,14457,4580.990362,,0.519266246,1700,261.1880993,0,200,,0,0,0.000877358,0.14991743,1.011041449,1380.24
14458,4720,3,2,resistive,TRUE,CL2,CL,TRUE,none,14458,4339.1036,,0.49184718,1700,222.4669367,0,200,,0,0,0.216628092,40.21174552,1.009803874,1499.4
14459,4720,3,2,resistive,TRUE,CL3,CL,TRUE,none,14459,4220.852208,,0.478443743,1700,203.5372884,0,200,,0,0,0.26880146,48.90811924,0.978379122,1469.7
14460,4720,3,2,resistive,TRUE,timer_SS,flat,TRUE,none,14460,4528.557587,,0.51332254,1700,252.7946758,0,200,,0,0,0.463575805,88.30553903,0.870296542,1417.32
14461,4720,3,2,resistive,TRUE,diverter,tou,TRUE,none,14461,4733.564641,,0.536560245,2800,109.5244654,0,200,,0,0,0.637895773,127.5781321,0.989374103,1488.083312
14462,4720,3,2,resistive,TRUE,diverter,CL,TRUE,none,14462,4686.913312,,0.531272211,2800,102.0565342,0,200,,0,0,0.637895773,117.5161664,0.989374103,1488.083312
14463,4720,3,2,solar_thermal,FALSE,GS,flat,TRUE,none,14463,8034.645154,,0.935178454,6500,45.66555,0,200,,0,0,0.729204337,0,0.09851568,137.34
14464,4720,3,2,solar_thermal,FALSE,GS,tou,TRUE,none,14464,7923.07891,,0.922192897,6500,27.806058,0,200,,0,0,0.729204337,0,0.09851568,137.34
14465,4720,3,2,gas_instant,FALSE,GS,gas,TRUE,none,14465,6666.209529,,0.511207399,1323,332.7889274,322.5505,200,,0,0,0,0,0.274675021,2044.024331
14466,4720,3,2,gas_storage,FALSE,GS,gas,TRUE,none,14466,8252.383772,,0.935427741,1705,525.55279,322.5505,200,,0,0,0,0,0.476764553,2263.416667
14467,4720,3,2,standard_heat_pump,FALSE,GS,flat,TRUE,none,14467,5424.615576,,0.614889337,2299,300.3476324,0,200,,0,0,0,0,0.608087537,903.3011501
14468,4720,3,2,standard_heat_pump,FALSE,GS,tou,TRUE,none,14468,4998.561963,,0.56659544,2299,232.1450939,0,200,,0,0,0,0,0.608087537,903.3011501
14469,4720,3,2,standard_heat_pump,FALSE,CL1,CL,TRUE,none,14469,4565.772405,,0.517540346,2299,162.8642674,0,200,,0,0,0,0,0.631679798,859.8958151
14470,4720,3,2,standard_heat_pump,FALSE,CL2,CL,TRUE,none,14470,4609.440075,,0.522488307,2299,169.8545753,0,200,,0,0,0,0,0.622483571,896.8034597
14471,4720,3,2,standard_heat_pump,FALSE,timer_OP,tou,TRUE,none,14471,4642.922045,,0.526284889,2299,175.2143593,0,200,,0,0,0,0,0.629331201,860.1588577
14472,4720,3,2,standard_heat_pump,FALSE,CL3,CL,TRUE,none,14472,4566.234783,,0.517591912,2299,162.9382846,0,200,,0,0,0,0,0.603584543,860.2866136
14473,4720,3,2,standard_heat_pump,TRUE,GS,flat,TRUE,none,14473,4646.206429,,0.526655345,2299,175.7401225,0,200,,0,0,0.414877617,50.36766715,0.608087537,903.3011501
14474,4720,3,2,standard_heat_pump,TRUE,GS,tou,TRUE,none,14474,4625.958152,,0.524360169,2299,172.4987842,0,200,,0,0,0.414877617,50.36766715,0.608087537,903.3011501
14475,4720,3,2,standard_heat_pump,TRUE,CL1,CL,TRUE,none,14475,4565.58158,,0.517518715,2299,162.8337201,0,200,,0,0,0.000187563,0.019967015,0.631679798,859.8958151
14476,4720,3,2,standard_heat_pump,TRUE,CL2,CL,TRUE,none,14476,4357.09058,,0.493884039,2299,129.4585415,0,200,,0,0,0.237827175,26.40458804,0.622483571,896.8034597
14477,4720,3,2,standard_heat_pump,TRUE,CL3,CL,TRUE,none,14477,4327.121903,,0.490487985,2299,124.6611644,0,200,,0,0,0.234917903,25.01957486,0.603584543,860.2866136
14478,4720,3,2,standard_heat_pump,TRUE,timer_SS,flat,TRUE,none,14478,3786.953734,,0.429256666,2299,38.19120102,0,200,,0,0,0.859652776,94.55623618,0.500608945,818.4041789
14479,4720,3,2,premium_heat_pump,FALSE,GS,flat,TRUE,none,14479,7556.257762,,0.856511477,5263,167.1040355,0,200,,0,0,0,0,0.338256829,502.5685279
14480,4720,3,2,premium_heat_pump,FALSE,GS,tou,TRUE,none,14480,7297.885985,,0.827224706,5263,125.7439567,0,200,,0,0,0,0,0.338256829,502.5685279
14481,4720,3,2,premium_heat_pump,FALSE,CL1,CL,TRUE,none,14481,7072.47437,,0.8016797,5263,89.66013085,0,200,,0,0,0,0,0.346913346,473.3903424
14482,4720,3,2,premium_heat_pump,FALSE,CL2,CL,TRUE,none,14482,7102.02197,,0.805024156,5263,94.39010211,0,200,,0,0,0,0,0.34121346,498.3637915
14483,4720,3,2,premium_heat_pump,FALSE,timer_OP,tou,TRUE,none,14483,7113.650553,,0.80634623,5263,96.25160232,0,200,,0,0,0,0,0.344664316,472.5164571
14484,4720,3,2,premium_heat_pump,FALSE,CL3,CL,TRUE,none,14484,7082.749389,,0.802841886,5263,91.30495296,0,200,,0,0,0,0,0.332948986,482.0747252
14485,4720,3,2,premium_heat_pump,TRUE,GS,flat,TRUE,none,14485,7106.80118,,0.805564999,5263,95.1551567,0,200,,0,0,0.430563383,29.08249418,0.338256829,502.5685279
14486,4720,3,2,premium_heat_pump,TRUE,GS,tou,TRUE,none,14486,7078.153455,,0.802317743,5263,90.56923722,0,200,,0,0,0.430563383,29.08249418,0.338256829,502.5685279
14487,4720,3,2,premium_heat_pump,TRUE,CL1,CL,TRUE,none,14487,7072.335843,,0.801663997,5263,89.63795547,0,200,,0,0,0.000247327,0.01449478,0.346913346,473.3903424
14488,4720,3,2,premium_heat_pump,TRUE,CL2,CL,TRUE,none,14488,6913.100185,,0.783609607,5263,64.14755773,0,200,,0,0,0.32039953,19.76782996,0.34121346,498.3637915
14489,4720,3,2,premium_heat_pump,TRUE,CL3,CL,TRUE,none,14489,6900.785798,,0.782215999,5263,62.17627421,0,200,,0,0,0.319026272,19.03975939,0.332948986,482.0747252
14490,4720,3,2,premium_heat_pump,TRUE,timer_SS,flat,TRUE,none,14490,6647.642598,,0.75351721,5263,21.65318436,0,200,,0,0,0.856307999,52.1587049,0.278130607,453.2079609
14491,4720,3,3,resistive,FALSE,GS,flat,TRUE,none,14491,7395.315013,,0.558851383,1800,695.6964,0,200,,0,0,0,0,1.391556213,2092.32
14492,4720,3,3,resistive,FALSE,GS,tou,TRUE,none,14492,6598.674473,,0.498650612,1800,568.170414,0,200,,0,0,0,0,1.391556213,2092.32
14493,4720,3,3,resistive,FALSE,CL1,CL,TRUE,none,14493,5348.376886,,0.404167654,1800,368.02314,0,200,,0,0,0,0,1.425330578,1943.1
14494,4720,3,3,resistive,FALSE,CL2,CL,TRUE,none,14494,5507.464657,,0.416189755,1800,393.489864,0,200,,0,0,0,0,1.400180093,2077.56
14495,4720,3,3,resistive,FALSE,timer_OP,tou,TRUE,none,14495,5546.463153,,0.419136721,1800,399.732732,0,200,,0,0,0,0,1.429478506,1962.36
14496,4720,3,3,resistive,FALSE,CL3,CL,TRUE,none,14496,5469.769161,,0.41334108,1800,387.45558,0,200,,0,0,0,0,1.363894615,2045.7
14497,4720,3,3,resistive,TRUE,GS,flat,TRUE,none,14497,6350.583035,,0.479902764,1800,528.4560087,0,200,,0,0,0.240392779,67.60032658,1.391556213,2092.32
