 ,location,profile_HWD,household_size,heater_type,has_solar,control_type,tariff_type,new_system,old_heater,ID,net_present_cost,payback_period,LCOHW,capital_cost,annual_energy_cost,daily_supply_cost,oandm_cost,others_cost,rebates,disconnection_costs,solar_ratio_real,annual_fit_opp_cost,emissions_total,annual_energy_consumption
1705,Brisbane,3,3,resistive,FALSE,GS,flat,TRUE,none,1705,7613.619158,,0.58585328,1800,730.642464,0,200,,0,0,0,0,1.419156178,2132.64
1706,Brisbane,3,3,resistive,FALSE,GS,tou,TRUE,none,1706,7342.96801,,0.565027197,1800,687.316707,0,200,,0,0,0,0,1.419156178,2132.64
1707,Brisbane,3,3,resistive,FALSE,CL1,CL,TRUE,none,1707,5679.906162,,0.437057714,1800,421.09425,0,200,,0,0,0,0,1.453217148,1981.62
1708,Brisbane,3,3,resistive,FALSE,CL2,CL,TRUE,none,1708,5860.54742,,0.450957829,1800,450.01125,0,200,,0,0,0,0,1.428055662,2117.7
1709,Brisbane,3,3,resistive,FALSE,timer_OP,tou,TRUE,none,1709,6950.004965,,0.534789363,1800,624.411297,0,200,,0,0,0,0,1.457003461,2001.06
1710,Brisbane,3,3,resistive,FALSE,CL3,CL,TRUE,none,1710,5818.015483,,0.447684961,1800,443.20275,0,200,,0,0,0,0,1.387839771,2085.66
1711,Brisbane,3,3,resistive,TRUE,GS,flat,TRUE,none,1711,6570.357581,,0.505576318,1800,563.6374543,0,200,,0,0,0.228572822,22.08209848,1.419156178,2132.64
1712,Brisbane,3,3,resistive,TRUE,GS,tou,TRUE,none,1712,6443.672572,,0.495828151,1800,543.3577549,0,200,,0,0,0.228572822,24.37317714,1.419156178,2132.64
1713,Brisbane,3,3,resistive,TRUE,CL1,CL,TRUE,none,1713,5679.625386,,0.437036109,1800,421.0493036,0,200,,0,0,0.000106737,0.009581524,1.453217148,1981.62
1714,Brisbane,3,3,resistive,TRUE,CL2,CL,TRUE,none,1714,5295.721209,,0.407495541,1800,359.5940345,0,200,,0,0,0.200922123,19.27482289,1.428055662,2117.7
1715,Brisbane,3,3,resistive,TRUE,CL3,CL,TRUE,none,1715,5065.222348,,0.389758995,1800,322.6958438,0,200,,0,0,0.271900177,25.68923695,1.387839771,2085.66
1716,Brisbane,3,3,resistive,TRUE,timer_SS,flat,TRUE,none,1716,5398.284235,,0.415387189,1800,376.0122938,0,200,,0,0,0.456804916,41.81073725,1.238864219,2020.5
1717,Brisbane,3,3,resistive,TRUE,diverter,tou,TRUE,none,1717,5725.193993,,0.440542642,2900,252.2562328,0,200,,0,0,0.615723899,64.82605171,1.402718178,2105.685741
1718,Brisbane,3,3,resistive,TRUE,diverter,CL,TRUE,none,1718,5223.514343,,0.40193936,2900,171.9475003,0,200,,0,0,0.615723899,58.73240285,1.402718178,2105.685741
1719,Brisbane,3,3,heat_pump,FALSE,GS,flat,TRUE,none,1719,8018.817472,,0.617025416,5263,241.1504594,0,200,,0,0,0,0,0.471225974,703.8834192
1720,Brisbane,3,3,heat_pump,FALSE,GS,tou,TRUE,none,1720,7926.566416,,0.609926957,5263,226.3829373,0,200,,0,0,0,0,0.471225974,703.8834192
1721,Brisbane,3,3,heat_pump,FALSE,CL1,CL,TRUE,none,1721,7333.922982,,0.564330049,5263,131.5127487,0,200,,0,0,0,0,0.454055494,618.8835234
1722,Brisbane,3,3,heat_pump,FALSE,CL2,CL,TRUE,none,1722,7427.790413,,0.571548546,5263,146.5390197,0,200,,0,0,0,0,0.467142145,689.5953866
1723,Brisbane,3,3,heat_pump,FALSE,timer_OP,tou,TRUE,none,1723,7711.351191,,0.59337193,5263,191.9313466,0,200,,0,0,0,0,0.449241898,615.2309873
1724,Brisbane,3,3,heat_pump,FALSE,CL3,CL,TRUE,none,1724,7411.021677,,0.570259985,5263,143.8546854,0,200,,0,0,0,0,0.464284652,676.9632254
1725,Brisbane,3,3,heat_pump,TRUE,GS,flat,TRUE,none,1725,7346.687032,,0.565306872,5263,133.556014,0,200,,0,0,0.44617143,14.22658604,0.471225974,703.8834192
1726,Brisbane,3,3,heat_pump,TRUE,GS,tou,TRUE,none,1726,7343.087406,,0.565029891,5263,132.9797871,0,200,,0,0,0.44617143,15.7026336,0.471225974,703.8834192
1727,Brisbane,3,3,heat_pump,TRUE,CL1,CL,TRUE,none,1727,7333.705999,,0.564313353,5263,131.4780141,0,200,,0,0,0.000264116,0.007404602,0.454055494,618.8835234
1728,Brisbane,3,3,heat_pump,TRUE,CL2,CL,TRUE,none,1728,7078.232446,,0.544650998,5263,90.5818821,0,200,,0,0,0.381858277,11.92874509,0.467142145,689.5953866
1729,Brisbane,3,3,heat_pump,TRUE,CL3,CL,TRUE,none,1729,7089.056722,,0.54548557,5263,92.314629,0,200,,0,0,0.358278608,10.98712732,0.464284652,676.9632254
1730,Brisbane,3,3,heat_pump,TRUE,timer_SS,flat,TRUE,none,1730,6664.2069,,0.512793439,5263,24.30479297,0,200,,0,0,0.880342719,23.64369869,0.363205882,592.8781395
1731,Brisbane,3,3,solar_thermal,FALSE,GS,flat,TRUE,none,1731,8501.352562,,0.668179485,6500,120.375936,0,200,,0,0,0.572847498,0,0.243055225,351.36
1732,Brisbane,3,3,solar_thermal,FALSE,GS,tou,TRUE,none,1732,8431.513604,,0.662690364,6500,109.196136,0,200,,0,0,0.572847498,0,0.243055225,351.36
1733,Brisbane,3,3,gas_instant,FALSE,GS,gas,TRUE,none,1733,7526.705495,,0.38479714,1323,470.5368715,322.5505,200,,0,0,,0,0.412012531,
1734,Brisbane,3,3,gas_storage,FALSE,GS,gas,TRUE,none,1734,8963.381846,,0.689714729,1705,639.369155,322.5505,200,,0,0,0,0,0.612720534,2908.861111
1735,Brisbane,3,4,resistive,FALSE,GS,flat,TRUE,none,1735,9032.207762,,0.521258212,1940,935.318556,0,200,,0,0,0,0,1.816027186,2730.06
1736,Brisbane,3,4,resistive,FALSE,GS,tou,TRUE,none,1736,8692.022718,,0.501625776,1940,880.861833,0,200,,0,0,0,0,1.816027186,2730.06
1737,Brisbane,3,4,resistive,FALSE,CL1,CL,TRUE,none,1737,6567.7992,,0.379034505,1940,540.81675,0,200,,0,0,0,0,1.8684615,2545.02
1738,Brisbane,3,4,resistive,FALSE,CL2,CL,TRUE,none,1738,6789.777676,,0.391845206,1940,576.351,0,200,,0,0,0,0,1.826569603,2712.24
1739,Brisbane,3,4,resistive,FALSE,timer_OP,tou,TRUE,none,1739,8187.060406,,0.472483741,1940,800.027613,0,200,,0,0,0,0,1.872829982,2564.1
1740,Brisbane,3,4,resistive,FALSE,CL3,CL,TRUE,none,1740,6737.688002,,0.388838973,1940,568.0125,0,200,,0,0,0,0,1.780004215,2673
1741,Brisbane,3,4,resistive,TRUE,GS,flat,TRUE,none,1741,7683.266294,,0.443409381,1940,719.380398,0,200,,0,0,0.230871243,28.55224331,1.816027186,2730.06
1742,Brisbane,3,4,resistive,TRUE,GS,tou,TRUE,none,1742,7527.917188,,0.434444021,1940,694.5121584,0,200,,0,0,0.230871243,31.51461734,1.816027186,2730.06
1743,Brisbane,3,4,resistive,TRUE,CL1,CL,TRUE,none,1743,6567.605945,,0.379023352,1940,540.7858138,0,200,,0,0,5.72E-05,0.006594862,1.8684615,2545.02
1744,Brisbane,3,4,resistive,TRUE,CL2,CL,TRUE,none,1744,6056.784642,,0.349543408,1940,459.0136882,0,200,,0,0,0.20358655,25.01355399,1.826569603,2712.24
1745,Brisbane,3,4,resistive,TRUE,CL3,CL,TRUE,none,1745,5782.157966,,0.333694342,1940,415.0515299,0,200,,0,0,0.269291556,32.60767975,1.780004215,2673
1746,Brisbane,3,4,resistive,TRUE,timer_SS,flat,TRUE,none,1746,6152.773707,,0.355082726,1940,474.3795898,0,200,,0,0,0.465577625,54.64422937,1.58687269,2590.92
1747,Brisbane,3,4,resistive,TRUE,diverter,tou,TRUE,none,1747,6375.421322,,0.367932786,3040,333.9332751,0,200,,0,0,0.602410785,81.13585634,1.795791467,2693.705302
1748,Brisbane,3,4,resistive,TRUE,diverter,CL,TRUE,none,1748,5711.075488,,0.329592636,3040,227.5849873,0,200,,0,0,0.602410785,73.50908584,1.795791467,2693.705302
1749,Brisbane,3,4,heat_pump,FALSE,GS,flat,TRUE,none,1749,8609.306955,,0.496848039,5467,303.0195835,0,200,,0,0,0,0,0.590755215,884.4704714
1750,Brisbane,3,4,heat_pump,FALSE,GS,tou,TRUE,none,1750,8495.564333,,0.490283887,5467,284.8116976,0,200,,0,0,0,0,0.590755215,884.4704714
1751,Brisbane,3,4,heat_pump,FALSE,CL1,CL,TRUE,none,1751,7756.312939,,0.447624272,5467,166.4725494,0,200,,0,0,0,0,0.575258034,783.4002327
1752,Brisbane,3,4,heat_pump,FALSE,CL2,CL,TRUE,none,1752,7867.577715,,0.454042958,5467,184.2837825,0,200,,0,0,0,0,0.588719924,867.2178
1753,Brisbane,3,4,heat_pump,FALSE,timer_OP,tou,TRUE,none,1753,8235.408852,,0.475273061,5467,243.1660839,0,200,,0,0,0,0,0.570083974,779.5477228
1754,Brisbane,3,4,heat_pump,FALSE,CL3,CL,TRUE,none,1754,7840.16825,,0.452462111,5467,179.8960832,0,200,,0,0,0,0,0.580025252,846.5698035
1755,Brisbane,3,4,heat_pump,TRUE,GS,flat,TRUE,none,1755,7763.218839,,0.448019809,5467,167.578044,0,200,,0,0,0.446972892,17.90864489,0.590755215,884.4704714
1756,Brisbane,3,4,heat_pump,TRUE,GS,tou,TRUE,none,1756,7767.734163,,0.448280391,5467,168.3008558,0,200,,0,0,0.446972892,19.76671621,0.590755215,884.4704714
1757,Brisbane,3,4,heat_pump,TRUE,CL1,CL,TRUE,none,1757,7756.312939,,0.447624272,5467,166.4725494,0,200,,0,0,0,0,0.575258034,783.4002327
1758,Brisbane,3,4,heat_pump,TRUE,CL2,CL,TRUE,none,1758,7432.121016,,0.428912472,5467,114.5760007,0,200,,0,0,0.378263246,14.86005889,0.588719924,867.2178
1759,Brisbane,3,4,heat_pump,TRUE,CL3,CL,TRUE,none,1759,7429.247135,,0.428747539,5467,114.1159507,0,200,,0,0,0.36565628,14.02277648,0.580025252,846.5698035
1760,Brisbane,3,4,heat_pump,TRUE,timer_SS,flat,TRUE,none,1760,6891.92211,,0.397737404,5467,28.10111689,0,200,,0,0,0.890206918,30.12662021,0.456925279,747.0699119
1761,Brisbane,3,4,solar_thermal,FALSE,GS,flat,TRUE,none,1761,9298.014367,,0.55373868,6740,209.486196,0,200,,0,0,0.437072486,0,0.424578151,611.46
1762,Brisbane,3,4,solar_thermal,FALSE,GS,tou,TRUE,none,1762,9178.659016,,0.54663053,6740,190.379826,0,200,,0,0,0.437072486,0,0.424578151,611.46
1763,Brisbane,3,4,gas_instant,FALSE,GS,gas,TRUE,none,1763,8239.871609,,0.324039944,1322,584.8603753,322.5505,200,,0,0,,0,0.535623019,
1764,Brisbane,3,4,gas_storage,FALSE,GS,gas,TRUE,none,1764,9895.782763,,0.571095853,1885,759.813275,322.5505,200,,0,0,0,0,0.763833769,3626.263889
1765,Brisbane,3,5,resistive,FALSE,GS,flat,TRUE,none,1765,10847.7948,,0.500830153,2430,1147.518144,0,200,,0,0,0,0,2.226458286,3349.44
1766,Brisbane,3,5,resistive,FALSE,GS,tou,TRUE,none,1766,10425.13272,,0.481316333,2430,1079.85852,0,200,,0,0,0,0,2.226458286,3349.44
1767,Brisbane,3,5,resistive,FALSE,CL1,CL,TRUE,none,1767,7840.816927,,0.362001381,2430,666.162,0,200,,0,0,0,0,2.303876373,3134.88
1768,Brisbane,3,5,resistive,FALSE,CL2,CL,TRUE,none,1768,8098.397979,,0.37389367,2430,707.3955,0,200,,0,0,0,0,2.239554801,3328.92
1769,Brisbane,3,5,resistive,FALSE,timer_OP,tou,TRUE,none,1769,9826.590249,,0.453682164,2430,984.044016,0,200,,0,0,0,0,2.308211858,3154.32
1770,Brisbane,3,5,resistive,FALSE,CL3,CL,TRUE,none,1770,8036.750566,,0.371047392,2430,697.527,0,200,,0,0,0,0,2.186571779,3282.48
1771,Brisbane,3,5,resistive,TRUE,GS,flat,TRUE,none,1771,9185.465086,,0.424082311,2430,881.4128864,0,200,,0,0,0.23189634,35.18554633,2.226458286,3349.44
1772,Brisbane,3,5,resistive,TRUE,GS,tou,TRUE,none,1772,8991.367741,,0.415121061,2430,850.3418397,0,200,,0,0,0.23189634,38.83614385,2.226458286,3349.44
1773,Brisbane,3,5,resistive,TRUE,CL1,CL,TRUE,none,1773,7840.793109,,0.362000282,2430,666.1581872,0,200,,0,0,5.72E-06,0.000812796,2.303876373,3134.88
1774,Brisbane,3,5,resistive,TRUE,CL2,CL,TRUE,none,1774,7187.09712,,0.331819963,2430,561.5147235,0,200,,0,0,0.20622237,31.09834907,2.239554801,3328.92
1775,Brisbane,3,5,resistive,TRUE,CL3,CL,TRUE,none,1775,6862.305326,,0.316824626,2430,509.5221476,0,200,,0,0,0.269530574,40.07821089,2.186571779,3282.48
1776,Brisbane,3,5,resistive,TRUE,timer_SS,flat,TRUE,none,1776,7274.702716,,0.335864346,2430,575.5386019,0,200,,0,0,0.472987937,68.29907314,1.950356239,3187.62
1777,Brisbane,3,5,resistive,TRUE,diverter,tou,TRUE,none,1777,7482.785621,,0.34547242,3530,432.7607726,0,200,,0,0,0.579601018,95.67032179,2.207240511,3301.247544
1778,Brisbane,3,5,resistive,TRUE,diverter,CL,TRUE,none,1778,6621.686249,,0.305716359,3530,294.9162355,0,200,,0,0,0.579601018,86.67731155,2.207240511,3301.247544
1779,Brisbane,3,5,heat_pump,FALSE,GS,flat,TRUE,none,1779,9335.450552,,0.431004179,5750,373.9578816,0,200,,0,0,0,0,0.726452689,1091.529135
1780,Brisbane,3,5,heat_pump,FALSE,GS,tou,TRUE,none,1780,9183.404666,,0.423984441,5750,349.6184205,0,200,,0,0,0,0,0.726452689,1091.529135
1781,Brisbane,3,5,heat_pump,FALSE,CL1,CL,TRUE,none,1781,8306.384108,,0.383495649,5750,209.2252245,0,200,,0,0,0,0,0.723716189,984.5892916
1782,Brisbane,3,5,heat_pump,FALSE,CL2,CL,TRUE,none,1782,8430.653575,,0.389231495,5750,229.1182447,0,200,,0,0,0,0,0.733655486,1078.203505
1783,Brisbane,3,5,heat_pump,FALSE,timer_OP,tou,TRUE,none,1783,8905.881243,,0.411173489,5750,305.1925515,0,200,,0,0,0,0,0.716389619,978.4901912
1784,Brisbane,3,5,heat_pump,FALSE,CL3,CL,TRUE,none,1784,8395.702943,,0.387618458,5750,223.5233577,0,200,,0,0,0,0,0.722763967,1051.874624
1785,Brisbane,3,5,heat_pump,TRUE,GS,flat,TRUE,none,1785,8249.229139,,0.380854915,5750,200.0758737,0,200,,0,0,0.464977519,22.99140385,0.726452689,1091.529135
1786,Brisbane,3,5,heat_pump,TRUE,GS,tou,TRUE,none,1786,8252.482796,,0.381005132,5750,200.5967182,0,200,,0,0,0.464977519,25.37682544,0.726452689,1091.529135
1787,Brisbane,3,5,heat_pump,TRUE,CL1,CL,TRUE,none,1787,8306.210699,,0.383487643,5750,209.1974652,0,200,,0,0,0.000132676,0.005917612,0.723716189,984.5892916
1788,Brisbane,3,5,heat_pump,TRUE,CL2,CL,TRUE,none,1788,7904.693341,,0.364948646,5750,144.9226834,0,200,,0,0,0.367476459,17.9485126,0.733655486,1078.203505
1789,Brisbane,3,5,heat_pump,TRUE,CL3,CL,TRUE,none,1789,7907.611297,,0.365083914,5750,145.389789,0,200,,0,0,0.34955438,16.65623841,0.722763967,1051.874624
1790,Brisbane,3,5,heat_pump,TRUE,timer_SS,flat,TRUE,none,1790,7199.90205,,0.332409287,5750,32.09989856,0,200,,0,0,0.899503045,37.98955772,0.569539257,932.3165587
1791,Brisbane,3,5,solar_thermal,FALSE,GS,flat,TRUE,none,1791,9703.37551,,0.457764853,7160,207.142812,0,200,,0,0,0.439143798,0,0.413439734,604.62
1792,Brisbane,3,5,solar_thermal,FALSE,GS,tou,TRUE,none,1792,9587.189111,,0.452283663,7160,188.543727,0,200,,0,0,0.439143798,0,0.413439734,604.62
1793,Brisbane,3,5,gas_instant,FALSE,GS,gas,TRUE,none,1793,8949.556563,,0.281559126,1322,698.4665363,322.5505,200,,0,0,,0,0.669528774,
1794,Brisbane,3,5,gas_storage,FALSE,GS,gas,TRUE,none,1794,10492.41915,,0.484422656,1885,855.322655,322.5505,200,,0,0,0,0,0.886469738,4208.472222
1795,Brisbane,4,2,resistive,FALSE,GS,flat,TRUE,none,1795,6254.292207,,0.721889688,1700,529.049772,0,200,,0,0,0,0,1.038277194,1544.22
1796,Brisbane,4,2,resistive,FALSE,GS,tou,TRUE,none,1796,6038.335106,,0.696963253,1700,494.479422,0,200,,0,0,0,0,1.038277194,1544.22
1797,Brisbane,4,2,resistive,FALSE,CL1,CL,TRUE,none,1797,4821.977498,,0.556566926,1700,299.76525,0,200,,0,0,0,0,1.032200033,1410.66
1798,Brisbane,4,2,resistive,FALSE,CL2,CL,TRUE,none,1798,4989.237922,,0.57587312,1700,326.54025,0,200,,0,0,0,0,1.041880308,1536.66
1799,Brisbane,4,2,resistive,FALSE,timer_OP,tou,TRUE,none,1799,5765.767182,,0.665501503,1700,450.846828,0,200,,0,0,0,0,1.048025083,1444.86
1800,Brisbane,4,2,resistive,FALSE,CL3,CL,TRUE,none,1800,4947.422816,,0.571046358,1700,319.8465,0,200,,0,0,0,0,0.992721767,1505.16
1801,Brisbane,4,2,resistive,TRUE,GS,flat,TRUE,none,1801,5567.510765,,0.642619256,1700,419.1099985,0,200,,0,0,0.207806107,14.5366951,1.038277194,1544.22
1802,Brisbane,4,2,resistive,TRUE,GS,tou,TRUE,none,1802,5435.421813,,0.627373142,1700,397.9652374,0,200,,0,0,0.207806107,16.04491732,1.038277194,1544.22
1803,Brisbane,4,2,resistive,TRUE,CL1,CL,TRUE,none,1803,4818.20011,,0.556130929,1700,299.1605667,0,200,,0,0,0.002017189,0.128904248,1.032200033,1410.66
1804,Brisbane,4,2,resistive,TRUE,CL2,CL,TRUE,none,1804,4607.80393,,0.53184684,1700,265.4804074,0,200,,0,0,0.186990249,13.01652174,1.041880308,1536.66
1805,Brisbane,4,2,resistive,TRUE,CL3,CL,TRUE,none,1805,4342.342155,,0.501206136,1700,222.9853637,0,200,,0,0,0.302836318,20.64851517,0.992721767,1505.16
1806,Brisbane,4,2,resistive,TRUE,timer_SS,flat,TRUE,none,1806,4680.187431,,0.540200168,1700,277.0675372,0,200,,0,0,0.444773857,29.34714338,0.893982724,1456.56
1807,Brisbane,4,2,resistive,TRUE,diverter,tou,TRUE,none,1807,4847.963744,,0.559564784,2800,127.8374406,0,200,,0,0,0.730988873,55.71960598,1.007405901,1524.49943
1808,Brisbane,4,2,resistive,TRUE,diverter,CL,TRUE,none,1808,4593.780142,,0.530226241,2800,87.14780343,0,200,,0,0,0.730988873,50.48196302,1.007405901,1524.49943
1809,Brisbane,4,2,heat_pump,FALSE,GS,flat,TRUE,none,1809,7771.455544,,0.896992475,5263,201.552834,0,200,,0,0,0,0,0.395244564,588.3036602
1810,Brisbane,4,2,heat_pump,FALSE,GS,tou,TRUE,none,1810,7673.308969,,0.885664258,5263,185.8415587,0,200,,0,0,0,0,0.395244564,588.3036602
1811,Brisbane,4,2,heat_pump,FALSE,CL1,CL,TRUE,none,1811,7209.018843,,0.832087725,5263,111.5181304,0,200,,0,0,0,0,0.384770883,524.7912018
1812,Brisbane,4,2,heat_pump,FALSE,CL2,CL,TRUE,none,1812,7288.280499,,0.841225546,5263,124.2063133,0,200,,0,0,0,0,0.3964384,584.500298
1813,Brisbane,4,2,heat_pump,FALSE,timer_OP,tou,TRUE,none,1813,7521.420807,,0.868146164,5263,161.527346,0,200,,0,0,0,0,0.377625006,517.7916391
1814,Brisbane,4,2,heat_pump,FALSE,CL3,CL,TRUE,none,1814,7187.577224,,0.829607627,5263,108.0857623,0,200,,0,0,0,0,0.320226485,508.6388812
1815,Brisbane,4,2,heat_pump,TRUE,GS,flat,TRUE,none,1815,7196.586402,,0.83064026,5263,109.5279488,0,200,,0,0,0.456579465,12.16791389,0.395244564,588.3036602
1816,Brisbane,4,2,heat_pump,TRUE,GS,tou,TRUE,none,1816,7171.564572,,0.827752204,5263,105.5224617,0,200,,0,0,0.456579465,13.43036853,0.395244564,588.3036602
1817,Brisbane,4,2,heat_pump,TRUE,CL1,CL,TRUE,none,1817,7208.779298,,0.832060076,5263,111.4797842,0,200,,0,0,0.000343856,0.008174499,0.384770883,524.7912018
1818,Brisbane,4,2,heat_pump,TRUE,CL2,CL,TRUE,none,1818,6977.903852,,0.805401354,5263,74.5213099,0,200,,0,0,0.400019951,10.59167367,0.3964384,584.500298
1819,Brisbane,4,2,heat_pump,TRUE,CL3,CL,TRUE,none,1819,6667.857785,,0.769620347,5263,24.88922568,0,200,,0,0,0.769727065,17.73554403,0.320226485,508.6388812
1820,Brisbane,4,2,heat_pump,TRUE,timer_SS,flat,TRUE,none,1820,6653.677847,,0.767975701,5263,22.61930529,0,200,,0,0,0.872107003,20.39450252,0.316490642,516.2322594
1821,Brisbane,4,2,solar_thermal,FALSE,GS,flat,TRUE,none,1821,8092.62026,,0.953440058,6500,54.946188,0,200,,0,0,0.745193819,0,0.10735778,160.38
1822,Brisbane,4,2,solar_thermal,FALSE,GS,tou,TRUE,none,1822,8058.388151,,0.949406968,6500,49.466322,0,200,,0,0,0.745193819,0,0.10735778,160.38
1823,Brisbane,4,2,gas_instant,FALSE,GS,gas,TRUE,none,1823,6665.368454,,0.5111429,1323,332.6542883,322.5505,200,,0,0,,0,0.274675021,
1824,Brisbane,4,2,gas_storage,FALSE,GS,gas,TRUE,none,1824,8280.041243,,0.955708011,1705,529.98019,322.5505,200,,0,0,0,0,0.481816971,2287.402778
1825,Brisbane,4,3,resistive,FALSE,GS,flat,TRUE,none,1825,7604.758797,,0.58517707,1800,729.2241,0,200,,0,0,0,0,1.426809124,2128.5
1826,Brisbane,4,3,resistive,FALSE,GS,tou,TRUE,none,1826,7302.054311,,0.561884323,1800,680.767254,0,200,,0,0,0,0,1.426809124,2128.5
1827,Brisbane,4,3,resistive,FALSE,CL1,CL,TRUE,none,1827,5672.498914,,0.436491914,1800,419.9085,0,200,,0,0,0,0,1.447332439,1976.04
1828,Brisbane,4,3,resistive,FALSE,CL2,CL,TRUE,none,1828,5864.848402,,0.451293059,1800,450.69975,0,200,,0,0,0,0,1.433946824,2120.94
1829,Brisbane,4,3,resistive,FALSE,timer_OP,tou,TRUE,none,1829,6974.195095,,0.536656029,1800,628.283646,0,200,,0,0,0,0,1.462242027,2013.48
1830,Brisbane,4,3,resistive,FALSE,CL3,CL,TRUE,none,1830,5819.449144,,0.447799548,1800,443.43225,0,200,,0,0,0,0,1.373715131,2086.74
1831,Brisbane,4,3,resistive,TRUE,GS,flat,TRUE,none,1831,6624.210537,,0.509725057,1800,572.2582198,0,200,,0,0,0.215250538,20.75468293,1.426809124,2128.5
1832,Brisbane,4,3,resistive,TRUE,GS,tou,TRUE,none,1832,6443.444563,,0.495815332,1800,543.3212553,0,200,,0,0,0.215250538,22.90803856,1.426809124,2128.5
1833,Brisbane,4,3,resistive,TRUE,CL1,CL,TRUE,none,1833,5667.393488,,0.436099057,1800,419.0912248,0,200,,0,0,0.001946317,0.174223852,1.447332439,1976.04
1834,Brisbane,4,3,resistive,TRUE,CL2,CL,TRUE,none,1834,5320.966938,,0.409442032,1800,363.6353634,0,200,,0,0,0.193176026,18.56007865,1.433946824,2120.94
1835,Brisbane,4,3,resistive,TRUE,CL3,CL,TRUE,none,1835,4965.458432,,0.382085999,1800,306.7256652,0,200,,0,0,0.308291931,29.14262725,1.373715131,2086.74
1836,Brisbane,4,3,resistive,TRUE,timer_SS,flat,TRUE,none,1836,5449.701461,,0.419346703,1800,384.2431485,0,200,,0,0,0.44913489,41.42366334,1.248544664,2035.98
1837,Brisbane,4,3,resistive,TRUE,diverter,tou,TRUE,none,1837,5290.73316,,0.40711424,2900,182.7078689,0,200,,0,0,0.721497354,75.93473345,1.386353256,2104.920637
1838,Brisbane,4,3,resistive,TRUE,diverter,CL,TRUE,none,1838,4927.571263,,0.379169459,2900,124.5730181,0,200,,0,0,0.721497354,68.79686851,1.386353256,2104.920637
1839,Brisbane,4,3,heat_pump,FALSE,GS,flat,TRUE,none,1839,8073.033126,,0.621200638,5263,249.8292855,0,200,,0,0,0,0,0.488653472,729.2156612
1840,Brisbane,4,3,heat_pump,FALSE,GS,tou,TRUE,none,1840,7970.138231,,0.613283122,5263,233.3579007,0,200,,0,0,0,0,0.488653472,729.2156612
1841,Brisbane,4,3,heat_pump,FALSE,CL1,CL,TRUE,none,1841,7323.124951,,0.56350539,5263,129.7842031,0,200,,0,0,0,0,0.448044024,610.749191
1842,Brisbane,4,3,heat_pump,FALSE,CL2,CL,TRUE,none,1842,7469.685464,,0.574775793,5263,153.2455673,0,200,,0,0,0,0,0.4864228,721.1556107
1843,Brisbane,4,3,heat_pump,FALSE,timer_OP,tou,TRUE,none,1843,7688.385179,,0.591611718,5263,188.2549541,0,200,,0,0,0,0,0.44057346,603.4418371
1844,Brisbane,4,3,heat_pump,FALSE,CL3,CL,TRUE,none,1844,7373.401478,,0.567370907,5263,137.8324548,0,200,,0,0,0,0,0.422483137,648.6233169
1845,Brisbane,4,3,heat_pump,TRUE,GS,flat,TRUE,none,1845,7366.065707,,0.566801182,5263,136.6581467,0,200,,0,0,0.452993886,14.96395969,0.488653472,729.2156612
1846,Brisbane,4,3,heat_pump,TRUE,GS,tou,TRUE,none,1846,7347.486652,,0.565371568,5263,133.684017,0,200,,0,0,0.452993886,16.5165118,0.488653472,729.2156612
1847,Brisbane,4,3,heat_pump,TRUE,CL1,CL,TRUE,none,1847,7322.836011,,0.563483157,5263,129.7379496,0,200,,0,0,0.000356388,0.009860157,0.448044024,610.749191
1848,Brisbane,4,3,heat_pump,TRUE,CL2,CL,TRUE,none,1848,7067.716974,,0.543845206,5263,88.89856841,0,200,,0,0,0.419894683,13.71726611,0.4864228,721.1556107
1849,Brisbane,4,3,heat_pump,TRUE,CL3,CL,TRUE,none,1849,6840.72356,,0.526382232,5263,52.56152865,0,200,,0,0,0.61865637,18.17775509,0.422483137,648.6233169
1850,Brisbane,4,3,heat_pump,TRUE,timer_SS,flat,TRUE,none,1850,6664.286411,,0.512802069,5263,24.31752114,0,200,,0,0,0.881900858,24.01060851,0.36806662,601.0148457
1851,Brisbane,4,3,solar_thermal,FALSE,GS,flat,TRUE,none,1851,8497.500231,,0.671895437,6500,119.759256,0,200,,0,0,0.574311582,0,0.236870746,349.56
1852,Brisbane,4,3,solar_thermal,FALSE,GS,tou,TRUE,none,1852,8428.031832,,0.666402586,6500,108.638775,0,200,,0,0,0.574311582,0,0.236870746,349.56
1853,Brisbane,4,3,gas_instant,FALSE,GS,gas,TRUE,none,1853,7524.306406,,0.384674488,1323,470.1528259,322.5505,200,,0,0,,0,0.412012531,
1854,Brisbane,4,3,gas_storage,FALSE,GS,gas,TRUE,none,1854,8959.968797,,0.689458051,1705,638.822795,322.5505,200,,0,0,0,0,0.610883291,2900.138889
1855,Brisbane,4,4,resistive,FALSE,GS,flat,TRUE,none,1855,9020.65077,,0.520596299,1940,933.468516,0,200,,0,0,0,0,1.822824821,2724.66
1856,Brisbane,4,4,resistive,FALSE,GS,tou,TRUE,none,1856,8625.264107,,0.497777897,1940,870.175134,0,200,,0,0,0,0,1.822824821,2724.66
1857,Brisbane,4,4,resistive,FALSE,CL1,CL,TRUE,none,1857,6555.613083,,0.378334891,1940,538.866,0,200,,0,0,0,0,1.859156007,2535.84
1858,Brisbane,4,4,resistive,FALSE,CL2,CL,TRUE,none,1858,6794.317602,,0.392110988,1940,577.07775,0,200,,0,0,0,0,1.832577567,2715.66
